Compound_ID	YM_A2	YM_A5	YM_A6	YM_A7	YM_A8	YM_A9	YM_A10	YM_A11	YM_A13	YM_A14	YM_A16	YM_A17	YM_A18	YM_A19	YM_A23	YM_A24	YM_A25	YM_A26	YM_A27	YM_A29	YM_A30	YM_B1	YM_B2	YM_B3	YM_B4	YM_B5	YM_B6	YM_B7	YM_B8	YM_B9	YM_B10	YM_B11	YM_B12	YM_B15	YM_B17	YM_B19	YM_B20	YM_B21	YM_B24	YM_B26	YM_B28	YM_B30	YM_B31	YM_B32	YM_B33	YM_B34	YM_B35	YM_B36	YM_B37	YM_B38	YM_B41	YM_B42	YM_B43	YM_B44	YM_B46	YM_B48	YM_B50	YM_B52	YM_B53	YM_B54	YM_B55	YM_B56	YM_B57	YM_B59	YM_B61	YM_B63	YM_B64	YM_B65	YM_B66	YM_B67	YM_B68	YM_B69	YM_B71	YM_B72	NC_B2	NC_B3	NC_B4	NC_B5	NC_B6	NC_B7	NC_B8	NC_B9	NC_B10	NC_B11	NC_B12	NC_B13	NC_B14	NC_B15	NC_B17	NC_B18	NC_B19	NC_B20	NC_B21	NC_B22	NC_B23	NC_B24	NC_B25	NC_B26	NC_B27	NC_B28	NC_B29	NC_B30	NC_B31	NC_B32	NC_B33	NC_B34	NC_B35	NC_B36	NC_B37	NC_B38	NC_B39	NC_B40	NC_B41	NC_B42	NC_B43	NC_B44	NC_B45	NC_B46	NC_B47	NC_B48	NC_B49	NC_B50	NC_B51	NC_B52	NC_B53	NC_B54	NC_B55	NC_B56	NC_B57	NC_B58	NC_B59	NC_B60	NC_B61	NC_B62	NC_B63	NC_B64	NC_B65	NC_B66	NC_B67	NC_B68	NC_B69	NC_B70	NC_B71	NC_B72	NC_B73	NC_B74	NC_B75	NC_B76	NC_B77	NC_B78	NC_A1	NC_A2	NC_A3	NC_A4	NC_A5	NC_A6	NC_A7	NC_A8	NC_A9	NC_A10	NC_A11	NC_A12	NC_A13	NC_A14	NC_A15	NC_A16	NC_A17	NC_A18	NC_A19	NC_A20	NC_A21	NC_A22	NC_A23	NC_A24	NC_A25	NC_A26	NC_A27	NC_A28	NC_A29	NC_A30
Com_3395_neg	533617.5028	452682.7728	496104.4887	368914.4503	431881.6564	382513.0893	463101.0514	413005.6574	433501.5765	542923.1648	440401.9594	409845.2747	413296.1672	425736.2683	324703.1127	383154.4447	123235.8107	422697.4047	413513.1051	384709.0667	411401.5884	473103.0522	439258.6911	409450.2133	481709.1605	487383.6766	383538.5596	418858.504	485953.6751	459178.1199	501210.2719	461047.4755	420994.0256	411750.118	498984.4193	410065.7058	457636.4525	194275.7733	423578.4781	429231.7392	551933.9648	413569.3431	289473.0914	398165.4603	422414.1419	419455.3107	581767.8982	424596.4025	376872.3319	432603.4773	437752.3666	303219.9959	212841.1898	131697.5998	462296.4188	494844.5497	468291.5276	428127.441	310838.8763	337907.1258	494792.4512	323641.7971	400047.376	455633.7883	131742.2419	385780.1977	426080.768	483395.3154	542993.5256	509533.1559	478113.0159	403064.2819	403209.6172	425281.1722	396962.4467	404431.7999	539276.5976	447378.8914	443003.0706	466397.7887	455013.5387	372112.191	433300.6589	433734.5922	563549.8217	507779.9817	418562.0865	311345.1196	381953.5658	420106.1869	438700.8613	443941.3891	460056.0756	509451.6795	415287.8942	451221.4141	479855.5637	361356.3053	502671.5373	472090.827	431034.0697	547749.5058	490128.4838	429557.7829	457334.1312	424815.7243	503027.3804	641457.7911	434574.0982	399996.8413	465292.9529	405158.137	494266.3147	434557.9664	571209.1175	432667.5056	421986.4733	491324.4234	513860.4963	453924.4144	395713.4544	408887.3456	443184.3994	462753.7433	416158.7921	418790.8548	477250.3307	563035.6267	371928.8357	461079.8393	63336255.87	397316.0456	446096.2683	398671.0797	294022.6791	455720.9825	500336.0974	474021.8975	423779.14	349249.9104	463682.7631	409663.5118	384769.2327	387812.0414	452776.6945	392204.0187	511373.4765	512278.8439	344933.1434	472235.8944	394815.2427	228924.7634	426315.7498	441515.0601	472438.9715	456460.312	452438.483	387834.5378	455674.8192	514249.5427	485339.9666	313487.5906	479741.8102	397352.6162	493812.0233	444061.89	431128.8996	451834.8584	8766501.755	448976.2453	545052.492	436369.1733	456535.0558	461950.5111	508182.58	413813.6417	401816.8854	497133.0413	418115.1045	464575.4713
Com_33_neg	113165124.5	12062634.62	6782164.538	150599075.6	121250617.2	54907534.84	130173594.8	158069346.6	109208337.8	209909110.2	30583011.59	8813674.127	86399536.47	5258811.919	8958951.567	99757597.5	223084417.8	55383586.56	714646104.6	4991709.425	45333518.86	9557387.837	219291027.8	90202113.19	133433887.1	93083226.28	39646469	28941534.39	112684905.1	71045087.14	394392413	589070663.8	7416905.79	52065117.34	20089339.57	92210929.27	93789681.45	115836764.5	117827724.2	116491105.8	14840706.42	112590113	106218828.8	9634784.84	15154288.18	97883461.32	87231286.88	2754835.203	4736832.717	4054595.761	27877601.25	7619424.089	4072628654	193494054.7	101068181.5	68413157.48	1288593.128	2529884.162	67960095.99	21802644.58	7684056.403	69044436.01	74985410.01	15548550.29	209479243.2	12465981.35	5720272.597	108267625.1	3473909.098	410379962.4	276571361.2	276160432.1	47616442.42	13411553.5	1391921.928	12376801.18	12265089.51	4992894.022	3633172.608	2764658.575	5489245.069	13118992.32	3571351.966	20588212.53	13443775.67	12820129.35	3770613.681	1771407.859	6194680.704	5026795.105	4482872.205	8341212.369	37510819.88	5696891.556	3323677.437	16308133.09	10040286.54	14805245.79	6051301.47	11149987.02	6069032.29	11437272.25	5028340.181	21366674.96	3624973.992	30649206.86	5924766.395	3809958.224	8859901.622	4193819.501	8306511.615	2331092.036	12636680.74	5048321.189	11118366.34	497034.6751	2614007.376	12725376.1	4139941.648	4139134.331	17026672.4	3290537.646	4876222.351	10605249.86	15121478.02	4133584.579	10432903.05	4617851.741	14148457.38	9517982.701	7448499.122	1696422.82	5611837.632	23311329.53	11528171.11	9150836.677	12464821.79	18724182.73	3485350.709	21297774.04	2167249.561	14296081.99	330502.193	7274944.989	4949274.467	5723843.37	6479809.286	13084581.56	1095409.87	23776840.08	6650769.28	3222794.473	6885900.36	12351458.67	3059424.674	18471875.97	20837253.31	15156471.62	7623035.348	13710070.49	1859373.073	27822023.87	5157826.706	7191400.487	986326.3872	14248948.92	14706614.47	4608972.594	2461901.813	7046423.057	5562935.899	16129190.15	24389183.6	9433042.82	10365742.49	3360978.404	10874927.42	16536346.77	9090159.686	7107936.67
Com_3414_neg	8968956.906	55639287.73	12106642.15	9621290.328	10838173.95	8976992.626	12947460.88	13199381.52	13768628.51	9424050.011	12119302.9	11666400.67	9175589.474	7913546.801	17171338.49	12177751.81	33398896.39	15368135.38	10045584.41	20288309.56	11912942.09	11294285.35	15159353.84	10795539.18	11635760.05	9306236.374	19339670.55	42305627.6	10631635.98	10967742.32	16471031.27	10794780.73	10809871.76	15722452.28	21848383.55	9924165.225	14854243.86	7170490.191	16448108.84	6532884.43	11955209.63	14832789.81	5807384.592	12593659.47	37143838.08	5668708.192	11780926.62	15183270.4	28007597.85	15926745.22	13687894.5	15046602.22	4536155.015	25414247.88	16128483.85	10641059.01	20820392.72	10622830.18	12464318.66	35062932.66	10462455.48	11948611.12	10565035.46	17548405.13	29801981.92	15366770.23	19109932.12	6539640.906	9998249.868	10061732.63	11213223.5	11832814.08	12177346.45	11213930.53	21802526.11	10422371.14	11164489.85	9332635.798	9670668.544	15461387.5	14385866.24	10174782.64	9977306.271	14854865.48	10626818.76	13261919.38	15356356.38	9161666.057	10727848.75	15126582.87	11151605.97	10027689.16	8937018.639	11277304.74	9680567.864	11437890.28	13344769.29	8378105.236	14887235.68	10940546.63	14231364.69	11200463.92	15662719.17	8388528.416	9434436.175	13195543.51	11707410.67	11874931.98	12381734.16	9744727.024	11007036.81	10354203.44	9535141.083	10876094.53	11141863.5	11253921.38	10536828.21	12072187.25	9149415.928	11771641.09	9277466.645	11429229.29	12914456.6	10250599.38	11909982.15	11486448.62	12721949.44	13010072.81	9948171.997	15872166.46	10465964.87	14739851.87	13626213.48	10967796.84	7967503.706	11965503.27	10406606.3	8810189.158	12305217.87	8332536.483	11212987.86	8802058.362	9969847.288	9304493.367	10182640.23	9553093.924	11008357.89	9251223.853	9070298.005	9936910.052	9613714.106	18036404.49	9157648.177	9563944.563	13019493.85	12084064.51	11348344.85	9661795.224	9007434.379	11993533.3	10577212.27	8482448.126	8327496.292	10411440.55	11438903.55	10880256.34	7763505.278	9008602.855	11912170.61	16246694.23	12015891.64	13518947.57	8076614.637	12856812.06	13977683.37	8279403.437	10821609.36	9150500.396	11108119.88	17527704.45
Com_3418_neg	4678107.93	18328897.86	14644311.45	18400996.53	14961667.19	12651233.09	6971577.308	7539567.301	24988403.03	6430767.461	6655938.946	2581370.203	12653645.79	8229191.723	14340825.25	23630493.22	972497.312	24124878.21	9218384.56	1159487.073	3638977.545	9282576.692	22434937.13	4439527.735	20650163.71	6830851.69	16320106.69	4325585.567	4969226.395	19250266.22	12998343.22	11923021.11	8609527.741	24663872.01	8021139.306	10919035.41	11077926.05	9344633.943	4798233.127	8634113.373	12438297.27	5789075.813	6831695.978	3786266.653	3193606.42	3139699.338	7372619.667	2109322.43	17881107.91	15883446.53	12616304.27	14447733.49	8527297.894	1211725.097	9013367.932	9546876.238	7477442.209	24253517.11	24900081.36	18922038.13	20101316.74	7338824.212	14546479.04	24014014.37	1091411.942	4078900.513	5514588.506	2522233.633	20587100.06	3513297.925	16825213.77	21560052.92	5779268.298	9961408.218	1936198.287	1172194.32	1113718.765	1546652.634	1263837.188	1452603.659	5418526.172	674842.4731	1126870.001	846454.5392	2005177.794	1324805.352	4533860.599	1803366.318	1918419.532	1307424.563	1650804.483	2401223.914	1813188.984	977503.098	2480326.157	3470807.425	3599261.364	1742814.594	1370283.737	10262247.4	15813375.21	3627659.932	747220.3417	906614.2833	3409080.439	1150232.003	957029.2853	2316459.946	1264733.861	2239266.968	666190.0714	1265037.019	1771277.576	2975188.069	1470282.91	1456821.18	3317371.684	660029.1331	698942.886	1015879.146	3319683.376	595871.0555	805734.9268	791396.1674	2065032.684	2544628.89	1298618.215	2243020.793	1883732.323	1937253.811	6848497.501	1895903.411	1229521.067	3264088.125	3657483.757	753535.5128	1138910.772	1051329.968	16035652.21	14019065.74	2254587.089	1212754.054	6400740.831	6400668.69	4835654.276	13251798.66	3730606.076	3779966.445	8319278.493	8565138.39	3238336.961	699280.2005	837115.1945	868676.7873	749788.6615	4866663.415	6336455.499	1845130.41	2349668.355	2322557.444	4326899.827	2739555.667	4605044.822	4631066.95	3587482.87	3052884.494	5380526.303	3405869.661	7819318.308	3461047.835	4491618.253	2227371.088	2280893.829	2501344.961	4257693.854	3301086.26	1876948.182	1641651.706	8755121.41	2005465.623
Com_3434_neg	2360159.627	4343291.743	4076324.24	4153235.33	7934753.41	5048877.681	2345788.642	2612391.174	5667277.384	3312397.26	5329765.229	5306572.31	5418330.806	3752186.04	3679061.896	12998488.23	1659051.799	5032272.521	5875136.095	6021827.021	6089779.317	7167561.476	6239927.476	6835570.365	4745677.171	2771808.899	7959739.4	4143874.468	2077984.48	10210919.88	2730215.156	3252521.399	4777425.128	6558603.555	5638443.079	7297126.532	20962506.53	2881259.223	10651066.42	3859592.78	11862903.47	10755094.3	2385477.339	3056620.385	10144653.71	2478066.128	2143352.438	24807420.3	8735250.008	38495151.17	20650119.89	10306450.37	1399138.592	1503135.529	5901831.64	4491412.712	6430654.403	16409738.29	10685823.6	6353875.193	9679943.494	6742455.023	4775842.91	9864650.938	1336860.971	11656054.83	7176082.151	11924109.21	4284729.614	4089642.414	6296181.885	8177380.846	7779738.266	1925625.974	24475389.24	9864048.258	6917045.704	19092869.7	15054679.61	35241525.85	16457781.21	26323438.35	33151688.51	21283428.57	6710228.456	10586934.8	4866610.273	23843269.09	16540864.48	10648292.45	13335395.96	19715344.02	31421560.7	5293647.87	9498018.282	8434984.157	5956605.204	27587510.14	34824985.88	22775825.79	19321168.04	8834321.241	6547048.356	73643625	2167462.438	13747320.7	24335050.72	9953755.655	8829244.976	11952007.48	13762311.24	12212057.01	6246511.051	13028390.97	8511036.989	16241646.01	18013056.01	5935329.818	16351967.89	5568219.437	39175764.01	10400974.05	18676562.42	10335374.88	10567398.07	16026429.05	8408727.379	6916074.73	2564636.064	7572512.621	23720306.38	11884855.97	1852962.704	4814828.202	10476245.2	33435683.6	8439724.246	11762476.71	10972219.7	7006605.99	9785432.423	8690471.398	13695615.95	19854008.28	8354130.529	19240998.89	7470030.651	30052877.05	14112226.24	6538735.474	16217043.43	19750275.29	18606124.68	11852130.47	19137962.06	10672088.66	6620357.24	21857716	9501008.993	14146734.44	11286192.03	30984902.35	23253275.56	20142615.3	6134325.246	19420451.39	15850983.45	14750809.37	8714223.709	14891498.68	7604198.251	36846374.77	21724916.13	10959160.78	25749746.68	13879793.61	13249684.99	8372193.389	37220375.98	17822666.9
Com_3442_neg	3132252.825	5665142.161	3409934.489	2222079.695	2696343.887	5103906.122	5137857.954	3386966.854	6152590.945	3193955.615	3589337.218	4368741.92	3331301.428	3756391.183	4034720.658	6194500.105	5067262.424	3265882.832	2554364.779	1716365.495	4923099.907	4011576.05	3013183.95	1798499.999	2963992.37	4312165.365	3493447.739	12058469.42	2515837.707	2547759.135	2900953.573	2348749.312	5214939.89	4947545.078	3135865.318	2959807.425	3403349.322	2519413.758	2949249.311	3140246.751	2518501.681	2973644.501	1895548.272	7521458.621	3081607.206	4905141.961	2654220.102	2190495.17	3949860.172	2678384.546	3145883.624	4378751.656	3256082.256	4664526.374	4316162.729	3469106.967	5314769.34	4875700.994	2664732.607	6427063.356	2951561.542	4249064.957	6946033.94	3533065.366	4858717.99	4960057.898	3893576.188	4095232.656	4475340.325	3772271.157	3143333.566	2170916.412	2843981.265	4012948.87	2991091.029	3142007.941	7856912.888	3017795.99	8615599.931	3077590.908	2680878.856	3289410.426	2845332.461	2669361.713	2447012.552	3199489.819	2835130.336	2949301.751	2611006.662	2571615.427	2752376.744	3804058.091	4159257.044	2797750.752	2487178.607	3042391.105	3658421.594	2987030.45	4588416.016	2978952.985	3096174.876	6044022.347	2717617.164	4534411.355	3700754.992	3884789.475	2959979.797	3033015.182	3462327.635	3608609.964	3118146.268	3853864.368	2557475.004	2693300.492	2648619.604	7386695.062	2795963.619	3557003.122	3108451.379	2935310.811	77882670.4	4442799.169	2128043.805	3983821.836	2865774.206	3085890.829	2471303.682	3514241.588	9451587.088	3702491.801	2802740.583	3885258.163	2984981.585	3112404.757	3885401.474	4930917.381	2758277.688	3636622.21	3525267.272	7262847.557	3222438.552	3849860.099	2949443.752	7371615.012	3878672.195	3420278.863	3780439.935	5085279.653	6165704.569	4838019.838	4737429.396	1095116.04	3403832.929	2894665.5	3230776.249	3000162.899	3383559.43	6212500.484	3814559.821	2630424.669	4066926.17	2737938.843	5283463.544	3654394.243	2986676.188	3796224.002	2850411.838	4258642.197	3028313.192	6568428.097	2683573.592	3492761.809	2824584.13	2734382.315	2875389.001	3778378.465	2813550.817	6512618.363	4140410.487	2388235.539
Com_3483_neg	4529116.6	3175773.977	4081652.828	3620985.854	3680366.311	3677628.496	3633352.539	3159917.172	3119069.295	4190222.664	3568640.512	2896906.404	3296668.699	3273155.05	3355390.481	3717293.555	1560387.722	3983036.719	3217930.728	14052127.27	2630582.695	3020264.514	2669821.048	2762578.2	3477674.926	3412214.674	3682874.364	2800146.814	2895659.003	2952419.833	3325447.29	3589221.96	3001974.685	3082180.526	5380078.007	3478887.162	4031081.45	2363037.218	3498614.402	3533991.449	4022414.997	3657722.062	1931869.467	3308002.744	3547409.331	3301144.675	3342628.398	2944944.861	3588839.818	3255553.457	5183092.403	3592524.055	1791901.265	1364027.328	3426978.7	4016284.65	3458215.904	3794904.661	3872250.837	2902289.496	3767973.958	3323806.235	3025216.112	3397570.11	1434106.72	3068946.224	3073675.481	5414099.69	4046304.106	3786151.371	5011880.657	3091474.216	3815231.337	3195408.064	2804145.856	3396669.529	2749726.397	3407913.67	3198127.087	3093829.819	3021935.169	3512998.077	3176929.592	3934130.08	3603142.762	2999005.569	2819879.132	2841888.015	3238943.546	2732493.759	3159924.815	2866521.786	2839777.481	3219657.852	3004733.925	3228117.971	3846756.067	2488001.429	3465860.14	3218239.333	3758493.912	3065306.472	4311674.589	2890193.068	3391181.895	4067135.793	3423540.048	4202168.694	3605535.644	3237750.155	3003474.928	2618180.535	3372501.539	3198870.617	3250929.345	3780038.492	3129036.907	3665765.785	3856860.792	3158041.74	3651780.607	3435851.76	3435222.088	3505526.935	2898511.641	2943611.829	2742531.547	3383773.309	2571947.051	3574637.958	3008327.259	2934675.797	3480263.893	3049444.515	3358043.664	3478037.587	3595712.334	3819009.715	2647119.318	2652772.458	3312370.536	3542479.785	3271636.676	2828854.43	3509505.303	3288555.334	3104012.581	3349846.907	3181890.943	3713724.042	3748995.86	22403680.27	3133582.518	3260222.65	3765006.759	3123754.325	3870969.676	3486672.524	3634822.921	3636254.601	4052135.832	2601619.59	3483674.47	3487121.561	3955149.539	3153630.02	2722702.259	3326416.585	3368644.196	3645407.936	3296395.68	3175838.44	2645802.366	3526266.217	3552883.238	3510599.36	2948219.169	3488164.051	3316123.476	3417486.383
Com_3496_neg	1838244.491	20077037.76	490915.4995	730683.0001	2286340.74	1417248.439	8123798.507	669014.8092	1694737.323	2365227.58	723204.4472	1015538.747	2383227.014	413787.0156	211826.5694	2854384.279	1299507.115	1461021.768	352595.5992	1514420.009	684708.523	167897.9083	1182040.057	1230182.061	285013.4713	968282.219	995592.7296	3150333.642	8965474.43	2813371.847	1482221.564	2033307.934	554564.893	2901001.438	1113657.297	753999.0708	959824.9613	775194.9034	1685609.378	3343466.814	1296854.096	1200146.773	1017666.578	3526438.815	4785020.579	2505963.235	597970.1645	3831796.941	546283.4282	1284642.799	5932183.738	1113975.339	654288.2855	8901187.646	372617.6045	15651317.2	2419716.754	2626639.027	571964.0523	2131513.17	967267.8856	1584194.362	16234123.56	317949.7993	11014808.56	2929427.388	1206118.144	514998.4666	538526.364	3878411.394	14125208.85	1407946.046	2869863.577	3151624.525	707583.0912	546448.6357	389652.404	321152.6667	1788048.799	378661.6185	628796.4422	3937718.15	2070668.746	142465.3856	549465.2494	931523.2385	1521637.074	847926.4962	5687706.802	1031697.013	316161.3291	763598.3394	629171.8786	1636785.258	1134451.224	1046402.755	18155415.55	431524.0122	841057.3318	1481050.959	681505.4907	382169.6795	2969738.924	921185.362	864125.4627	935063.0794	1899883.769	2887716.85	330386.3014	390747.3773	406067.2844	520688.7858	764542.8984	1498872.75	1337930.504	937769.3562	878823.8743	1895153.954	2527499.746	284366.332	76266999.4	1930683.822	391546.4576	378405.4495	692493.2424	336731.2169	7263432.31	865526.7319	838439.0006	960284.3252	147938.4781	1478503.233	1556397.165	911049.8885	485006.8446	1477397.424	2027630.032	1727821.214	199127.4668	1322354.311	325994.3048	860081.0974	142854.6218	391005.6151	211891.8744	120855.503	1448591.35	1427305.337	540235.2458	1806433.163	577118.322	695416.9955	1808438.065	2612112.943	223636.0289	398494.9665	464917.6726	719038.3025	274117.0538	1716398.806	329573.1935	457550.1469	205202.1615	147083.3469	229709.7408	737161.1413	1101115.927	242136.9731	870171.4842	1925230.632	326375.6384	404201.6932	168262.2359	905968.328	1434868.342	162086.3747	412481.6904	702089.4972	6310572.301	1944359.633
Com_3505_neg	998173.1993	8052802.217	7437380.158	193084.6731	522825.1019	195930.8957	917672.5454	1012673.995	697875.8447	225454.5483	202251.443	473720.0261	1347038.56	701358.4526	1051564.47	1280018.839	1768638.094	2198588.384	189376.9361	983598.8537	491393.4425	1456624.035	286920.6888	547744.8635	397556.1271	346418.0115	377630.8724	482187.7229	3679859.422	555169.0254	248228.3364	315034.4412	255167.0812	520535.8772	2825812.229	183433.4968	456486.457	337925.4233	428920.4965	203060.7915	209850.2221	192581.6808	254247.2232	325106.5148	7396250.143	1172823.221	717252.4452	234475.9299	248265.6673	675206.8762	2822780.216	209861.1761	436733.7327	1402749.961	243667.8296	16407719.96	872770.3746	311627.7962	707808.8695	403464.9863	212949.6834	1207324.838	42906930.06	219685.7872	1503298.834	738392.6445	2227238.175	278997.6503	600271.1023	657993.7061	12960586.13	230991.6536	6935855.269	551152.4359	153821.4597	544133.5899	851575.485	148848.6949	880900.2945	150002.6087	391783.4412	1746208.863	492911.4095	3094201.94	312602.1643	5469474.155	292273.827	973302.429	671734.7258	1235066.566	194484.155	252154.3495	160510.779	173999.3955	1022934.755	544030.6793	24612512.21	536400.6226	1182126.965	232049.3983	229557.6325	1002176.125	4441710.596	178848.3065	1130190.09	935997.0362	1238488.93	468350.8155	172738.4542	776880.6213	1701691.952	161324.0654	1462517.21	227415.9976	775040.0506	349553.7752	167521.4579	182360.1857	2441944.709	260192.8373	165345.8734	184760.5485	165464.2497	186830.0397	353675.4125	147273.2591	4649324.563	651558.457	241395.5642	1252849.085	156319.1414	329923.6242	923860.3111	2829963.77	164978.4935	1519693.753	733703.9163	184034.175	160388.0242	204827.6972	165566.7652	719591.0883	161328.0084	281859.8733	537900.4269	154255.8811	638924.1647	2542724.662	1015396.543	4495734.22	495169.729	92571.04996	168230.397	1379454.445	487600.3378	3549779.192	889273.0125	222404.1228	1226907.396	1105664.488	771097.9774	186827.8836	1753871.855	169131.754	1522347.779	1885800.035	590957.694	254343.1987	203852.2146	1907947.639	875179.5296	212649.9586	1043257.34	277091.9789	161056.1385	748754.6119	145184.6027	230986.4815	3352549.795	1442271.507
Com_3521_neg	16096749.64	18730391.82	12563480.31	9275131.747	18003800.86	32047022.15	10879306.26	16480223.04	36768684.62	10155978.57	16082008.82	14230622.14	20609868.02	16124516.25	24947259.6	20824522.9	22131836.57	9636868.223	19364246.45	10933256.91	14100596.62	12979159.19	17299320.58	10537898.9	10027945.03	12943366.56	18852867.15	16132488.06	14415122.8	24515107.73	22570574.85	10677700.95	20601671.83	17496879.87	10037061.76	11692202.82	10895289.04	21691615.57	10390387.31	12916228.58	15327517.57	10188679.34	19387489.23	11022821.93	12049301.3	20470450.05	16599208.02	28155479.79	17214234.84	25825178.05	31525316.99	14468513.68	20011461.41	12971298.32	14470400.54	17298856.76	16020790.99	23947364.95	25589382.72	20949837.63	42262827.13	8050260.383	22198661.38	22194746.02	20059511.21	23711890.55	24293984.06	12948429.14	13238080.56	18096410.21	12494516.88	8556814.721	29231853.83	19492515.9	12596402.4	16167497.1	17472706.62	12446148.26	38593920.3	18665474.39	16656501.15	17030420.08	14153944.54	10667691.67	27456320.85	21379698.86	9910229.58	12307872.6	19776114.96	50801891.93	14971694.71	15446796.89	18697862.29	23613860.32	17142402.03	23884969.85	16603659.38	22749025.53	16797734.76	24372222.48	8419581.077	23779674	23845821.28	19141777.65	20939415.52	23110807.84	18483009.49	31587273.68	16689228.51	21711044.12	18343286.09	13480919.5	27059404.58	20860813.63	16991011.32	13963599.38	11698639.53	15568674.11	13834636.85	22725532.42	17708689.75	13652105.42	20984892.31	28671790.82	15482382.34	22848818.07	19952455.02	23709739.91	25389222.3	29992453.16	24030633.88	17274531.48	24966357.39	19996369.19	18282586.96	12720579.63	13622150.6	16448775.8	17880068.34	14381538.84	11231632.94	17795708.68	23899144.62	13251802.78	16620086.34	12958768.47	21441560.02	18974287.82	23822022.09	22780284.84	13396428.3	26212402.25	19918932.81	20910028.23	16261817.9	16712009.88	18395287.35	18578995.45	12128967.66	23492880.1	24560305.24	14820016.59	13375245.81	20758421.27	17364420.53	20885212.81	24002564.17	10843342.9	15548457.85	17516290.5	36217997.24	15272364.34	22485218.86	18120385.65	14127142.58	13850622.42	13477187.48	18059048.74	13861372.77	45520161.86
Com_353_neg	82607903.79	226414697.4	154236590.5	318556796.3	263845412.4	319441411.1	125765307.6	95339116.45	137457528.8	116191586.3	200066699.2	114403441.8	139935685.3	151181491.9	259691596.2	149363601.6	61678530.24	189766409	199655162.8	64125597.63	173971471	157419919.2	371503001.6	654839903.2	238518905.6	124351738.3	223580911.4	55288609.07	77727714.37	213399323	112819359.2	302410430	167255806.3	383882528.5	181749004.4	398924999.7	151600179.7	85339329.78	251800826.7	168419172.2	185162250.6	235307455.4	119111040	79620528.45	85191753.45	86994368.64	104354220.3	225551976.2	134990714.2	261252664.8	115145799.7	157777078.9	137350247.5	125416945.9	86074615.68	130476860.7	224723326.4	358977859	167205324.9	167119655.9	170542582.4	244593013.2	282239764.9	212160903	69974532.33	127012109.1	191844429.1	199744995.8	122119089.8	69419541.4	151741929	183449221	177367490.8	98061987.18	315630935	192814747.4	47572663.34	227344222.1	187939051.9	380327116.9	231572081.2	106643176.4	197873173.5	134220920.4	69704870.06	139153245.7	276045897.7	285076153	183424317.2	218964499.8	102989390.1	342234733.1	158983621	65553226.89	486708607.5	99287943.92	50014328.69	408837108.8	72800900.31	169108723.3	197163794.7	66807254.13	86362632.89	154547124.1	138216259.3	125501512.1	86940093.38	62614321.34	85118619.64	198185622.3	123309793.5	337005152.8	133817139.3	122870030.9	151612638.3	82335077.09	563987191.4	88384591.52	156188863.2	125865438	130627899.2	58909155.92	132311928	93982654.36	88935417	305480553.7	52187177.21	59492018.19	76808632.47	41647442.7	105027480.8	246941150.9	99160626.93	80111699.42	237809789.1	75420744.75	53204659.04	89415904.38	238833340.9	207800847.7	142669525.9	174125908.7	262616015	121612625.6	68901197.19	232474250.9	114937937.7	97169032.33	285748054.9	79703054.67	130726301.7	31756800.78	55128484.9	174233029.3	121351340.7	201712033.3	89825557.83	129213986.2	147486957	144034714.4	171366032.4	220024012.1	161662843.6	148337081	139300376.1	70844535.88	133908051.1	210560187.1	125680137.7	125350074.1	116131093	125863389.1	86454913.41	137563342.2	215602122.8	120306099.2	161403871.1	45785254.78	128029959	183917856.3
